wind_speed_kmh,rainfall_mm,temperature_c,humidity_percent,storm,risk_score,risk_level,recommended_sensitivity
15.75,7.4,23.34,91.55,0,28.99,LOW_RISK,HIGH
23.85,12.72,36.77,98.68,0,40.28,MEDIUM_RISK,MEDIUM
10.21,2.64,44.12,74.29,1,30.62,LOW_RISK,HIGH
44.06,6.26,25.4,33.45,1,46.18,MEDIUM_RISK,MEDIUM
11.46,2.39,24.36,76.33,0,21.47,LOW_RISK,HIGH
46.89,8.72,32.52,51.63,1,71.41,HIGH_RISK,LOW
33.63,1.92,20.81,40.44,0,21.53,LOW_RISK,HIGH
35.86,5.4,31.11,45.55,0,36.61,MEDIUM_RISK,MEDIUM
14.51,6.53,39.97,100.0,0,20.41,LOW_RISK,HIGH
8.45,7.41,23.86,81.69,0,25.59,LOW_RISK,HIGH
14.35,5.06,25.74,58.45,0,10.53,LOW_RISK,HIGH
9.4,1.44,14.22,96.25,0,19.04,LOW_RISK,HIGH
24.62,16.73,43.98,100.0,0,47.07,MEDIUM_RISK,MEDIUM
32.08,8.02,31.46,49.09,0,38.9,MEDIUM_RISK,MEDIUM
30.57,8.51,17.68,63.26,0,40.4,MEDIUM_RISK,MEDIUM
13.96,16.8,27.23,43.54,0,32.91,LOW_RISK,HIGH
16.69,6.86,36.18,67.28,0,22.7,LOW_RISK,HIGH
17.81,7.65,20.6,76.41,0,25.74,LOW_RISK,HIGH
17.17,6.35,25.78,61.28,0,21.76,LOW_RISK,HIGH
23.92,2.13,15.37,62.85,0,23.43,LOW_RISK,HIGH
22.5,6.25,21.59,62.72,0,22.25,LOW_RISK,HIGH
26.98,4.79,21.22,49.1,0,16.01,LOW_RISK,HIGH
14.71,1.44,24.11,89.38,0,21.76,LOW_RISK,HIGH
18.24,3.74,18.64,83.54,0,28.9,LOW_RISK,HIGH
42.84,17.58,26.98,93.99,1,76.63,HIGH_RISK,LOW
23.81,3.48,23.64,77.46,0,27.31,LOW_RISK,HIGH
40.66,4.01,24.11,48.88,0,28.81,LOW_RISK,HIGH
45.09,1.54,28.15,55.13,0,36.68,MEDIUM_RISK,MEDIUM
31.45,7.39,18.13,93.62,0,40.92,MEDIUM_RISK,MEDIUM
9.55,3.84,30.57,60.86,0,19.95,LOW_RISK,HIGH
14.81,7.37,41.52,56.94,0,17.23,LOW_RISK,HIGH
11.97,7.75,31.25,71.49,0,22.4,LOW_RISK,HIGH
5.81,5.01,26.9,84.6,0,15.68,LOW_RISK,HIGH
18.3,19.51,27.24,81.65,0,45.9,MEDIUM_RISK,MEDIUM
15.35,4.1,14.36,100.0,0,31.86,LOW_RISK,HIGH
44.41,5.08,28.49,65.52,1,48.65,MEDIUM_RISK,MEDIUM
76.34,4.82,16.13,50.41,1,72.03,HIGH_RISK,LOW
5.79,5.99,28.93,93.41,0,26.98,LOW_RISK,HIGH
11.0,0.94,26.3,68.59,0,8.86,LOW_RISK,HIGH
15.93,4.51,14.38,80.1,0,25.86,LOW_RISK,HIGH
17.91,3.8,35.66,100.0,0,30.76,LOW_RISK,HIGH
13.94,4.2,11.84,64.95,0,16.15,LOW_RISK,HIGH
33.4,8.52,24.36,54.32,0,45.15,MEDIUM_RISK,MEDIUM
4.74,2.64,29.65,58.65,0,19.62,LOW_RISK,HIGH
19.1,13.89,19.09,93.7,0,45.88,MEDIUM_RISK,MEDIUM
13.65,3.76,33.7,66.57,0,17.72,LOW_RISK,HIGH
5.94,3.68,21.0,33.28,0,15.58,LOW_RISK,HIGH
27.52,3.71,34.35,35.74,0,31.14,LOW_RISK,HIGH
28.19,4.19,43.41,89.76,1,49.19,MEDIUM_RISK,MEDIUM
22.76,9.37,34.21,76.71,0,27.8,LOW_RISK,HIGH
6.91,8.94,30.82,81.43,1,36.39,MEDIUM_RISK,MEDIUM
32.12,3.67,16.1,58.22,1,53.23,MEDIUM_RISK,MEDIUM
10.73,2.8,25.53,50.4,0,11.58,LOW_RISK,HIGH
28.9,3.21,30.8,55.29,0,23.96,LOW_RISK,HIGH
48.79,9.77,15.99,76.12,0,51.72,MEDIUM_RISK,MEDIUM
8.59,6.56,30.33,73.92,0,22.33,LOW_RISK,HIGH
46.42,4.81,34.12,74.18,0,46.25,MEDIUM_RISK,MEDIUM
57.68,6.31,27.05,73.83,0,49.09,MEDIUM_RISK,MEDIUM
11.5,1.98,22.53,56.65,0,2.2,LOW_RISK,HIGH
15.86,0.93,42.42,45.06,0,21.31,LOW_RISK,HIGH
18.84,0.51,31.0,48.97,0,11.93,LOW_RISK,HIGH
32.01,5.26,42.29,55.78,0,33.16,LOW_RISK,HIGH
20.96,4.93,23.88,57.5,0,22.61,LOW_RISK,HIGH
18.78,7.98,18.26,67.89,0,23.04,LOW_RISK,HIGH
14.81,4.38,21.71,76.62,0,16.87,LOW_RISK,HIGH
24.62,18.34,23.23,61.75,0,32.44,LOW_RISK,HIGH
28.21,6.37,35.88,97.37,0,33.73,LOW_RISK,HIGH
11.68,8.51,24.85,60.24,0,28.33,LOW_RISK,HIGH
8.38,3.0,28.98,89.36,0,22.14,LOW_RISK,HIGH
80.0,4.45,31.44,79.52,0,53.61,MEDIUM_RISK,MEDIUM
51.25,11.67,11.01,38.22,0,49.98,MEDIUM_RISK,MEDIUM
11.75,4.42,27.21,34.99,0,17.62,LOW_RISK,HIGH
18.64,10.07,26.94,52.48,0,36.86,MEDIUM_RISK,MEDIUM
32.89,11.04,34.76,80.54,0,53.85,MEDIUM_RISK,MEDIUM
6.14,7.0,23.8,63.7,0,8.02,LOW_RISK,HIGH
55.7,12.83,24.62,62.04,0,47.85,MEDIUM_RISK,MEDIUM
18.4,2.54,38.29,58.54,0,30.51,LOW_RISK,HIGH
21.08,11.79,28.21,39.28,0,25.97,LOW_RISK,HIGH
22.9,4.37,45.0,87.43,0,35.43,MEDIUM_RISK,MEDIUM
35.04,7.12,19.53,100.0,0,47.62,MEDIUM_RISK,MEDIUM
22.68,1.04,28.03,69.01,0,16.41,LOW_RISK,HIGH
11.93,10.51,20.01,62.85,1,37.16,MEDIUM_RISK,MEDIUM
34.58,5.33,30.93,45.68,0,45.52,MEDIUM_RISK,MEDIUM
18.08,8.98,26.41,43.58,0,27.05,LOW_RISK,HIGH
42.36,5.95,20.96,83.31,0,44.87,MEDIUM_RISK,MEDIUM
6.02,2.05,37.48,34.97,0,9.98,LOW_RISK,HIGH
37.01,2.72,24.8,52.62,0,32.05,LOW_RISK,HIGH
44.66,5.92,20.08,56.73,0,38.98,MEDIUM_RISK,MEDIUM
8.94,4.51,11.82,49.49,0,8.22,LOW_RISK,HIGH
9.64,12.13,32.35,85.59,0,40.24,MEDIUM_RISK,MEDIUM
33.32,4.99,29.74,90.92,0,49.81,MEDIUM_RISK,MEDIUM
20.04,1.56,44.57,73.83,0,29.28,LOW_RISK,HIGH
7.46,8.96,34.79,79.77,0,28.31,LOW_RISK,HIGH
20.15,3.38,29.93,90.0,1,43.03,MEDIUM_RISK,MEDIUM
49.2,4.67,27.7,100.0,0,45.92,MEDIUM_RISK,MEDIUM
39.14,9.42,40.51,56.75,0,46.79,MEDIUM_RISK,MEDIUM
0.7,0.85,23.43,83.35,0,11.35,LOW_RISK,HIGH
29.44,17.23,33.45,98.85,0,50.86,MEDIUM_RISK,MEDIUM
28.84,12.16,29.64,56.29,0,29.94,LOW_RISK,HIGH
11.29,6.25,25.14,42.38,0,10.91,LOW_RISK,HIGH
44.55,2.65,25.26,49.18,0,34.99,LOW_RISK,HIGH
10.95,3.84,21.06,81.72,0,17.99,LOW_RISK,HIGH
23.53,13.92,25.29,67.49,0,24.71,LOW_RISK,HIGH
17.65,8.34,29.28,67.88,1,46.74,MEDIUM_RISK,MEDIUM
12.33,9.79,31.63,62.95,0,24.01,LOW_RISK,HIGH
33.51,10.83,28.8,88.46,0,50.53,MEDIUM_RISK,MEDIUM
10.01,19.83,27.36,59.31,0,34.68,LOW_RISK,HIGH
45.28,2.75,24.05,44.16,0,36.17,MEDIUM_RISK,MEDIUM
26.8,15.4,22.01,57.3,0,39.21,MEDIUM_RISK,MEDIUM
36.74,5.96,16.14,73.14,0,41.93,MEDIUM_RISK,MEDIUM
11.37,1.8,19.91,61.74,0,9.44,LOW_RISK,HIGH
17.28,5.08,25.48,68.66,0,19.93,LOW_RISK,HIGH
17.52,28.02,15.29,66.25,0,50.12,MEDIUM_RISK,MEDIUM
12.59,6.18,32.98,61.48,0,13.95,LOW_RISK,HIGH
16.38,6.1,32.16,34.92,0,21.61,LOW_RISK,HIGH
33.11,1.53,34.51,93.73,0,37.12,MEDIUM_RISK,MEDIUM
3.24,9.1,34.92,85.81,0,32.28,LOW_RISK,HIGH
15.47,1.7,32.63,84.45,0,24.08,LOW_RISK,HIGH
3.92,4.05,31.14,76.26,0,18.02,LOW_RISK,HIGH
15.11,11.82,28.63,74.0,0,42.93,MEDIUM_RISK,MEDIUM
24.21,15.38,22.22,84.61,0,43.13,MEDIUM_RISK,MEDIUM
80.0,18.09,37.12,78.89,0,79.2,HIGH_RISK,LOW
55.61,9.28,24.91,53.24,0,51.19,MEDIUM_RISK,MEDIUM
41.17,2.26,26.79,98.69,1,59.72,HIGH_RISK,LOW
9.17,4.05,19.55,88.48,1,36.49,MEDIUM_RISK,MEDIUM
39.06,10.63,14.3,95.63,0,53.48,MEDIUM_RISK,MEDIUM
18.79,9.88,28.15,62.51,0,28.3,LOW_RISK,HIGH
46.24,14.57,20.63,77.6,0,62.05,HIGH_RISK,LOW
24.24,2.06,23.86,99.29,0,37.22,MEDIUM_RISK,MEDIUM
23.98,11.16,39.28,70.11,0,42.7,MEDIUM_RISK,MEDIUM
21.24,7.74,33.46,57.24,0,28.67,LOW_RISK,HIGH
16.38,23.51,24.16,95.61,1,59.22,HIGH_RISK,LOW
36.06,6.81,29.15,66.34,0,37.98,MEDIUM_RISK,MEDIUM
16.45,6.78,25.98,79.47,0,21.6,LOW_RISK,HIGH
36.28,6.06,38.3,88.21,0,46.52,MEDIUM_RISK,MEDIUM
41.77,8.69,23.93,32.02,0,31.06,LOW_RISK,HIGH
43.05,8.42,34.99,80.27,1,70.53,HIGH_RISK,LOW
10.02,7.81,23.92,63.34,0,12.22,LOW_RISK,HIGH
15.54,1.56,28.4,71.16,0,18.35,LOW_RISK,HIGH
1.71,7.04,15.98,100.0,0,25.57,LOW_RISK,HIGH
15.86,4.3,34.16,55.22,0,21.88,LOW_RISK,HIGH
42.09,6.82,23.12,83.35,0,48.66,MEDIUM_RISK,MEDIUM
2.34,5.7,31.79,63.92,0,11.19,LOW_RISK,HIGH
29.54,6.95,26.11,77.3,0,27.43,LOW_RISK,HIGH
9.59,7.37,25.69,83.77,0,15.73,LOW_RISK,HIGH
9.44,4.21,27.01,58.03,0,16.59,LOW_RISK,HIGH
31.9,3.67,24.97,69.03,0,25.29,LOW_RISK,HIGH
19.69,10.16,36.09,45.52,1,41.66,MEDIUM_RISK,MEDIUM
39.28,7.15,32.26,65.24,0,31.22,LOW_RISK,HIGH
63.82,2.06,38.67,58.82,1,65.5,HIGH_RISK,LOW
34.8,4.81,26.99,73.42,0,39.04,MEDIUM_RISK,MEDIUM
24.63,4.16,20.7,56.53,0,27.32,LOW_RISK,HIGH
13.15,8.75,29.69,51.7,0,19.6,LOW_RISK,HIGH
22.57,4.73,35.29,53.13,0,21.88,LOW_RISK,HIGH
26.52,5.72,26.6,100.0,1,45.17,MEDIUM_RISK,MEDIUM
10.45,3.09,17.41,38.37,0,6.94,LOW_RISK,HIGH
12.57,3.01,22.4,94.77,1,38.15,MEDIUM_RISK,MEDIUM
15.46,19.86,29.05,69.15,0,37.97,MEDIUM_RISK,MEDIUM
12.15,1.43,30.19,58.1,0,8.97,LOW_RISK,HIGH
16.68,13.41,31.8,85.88,0,42.64,MEDIUM_RISK,MEDIUM
9.57,7.7,37.54,82.88,0,16.93,LOW_RISK,HIGH
9.21,12.83,23.69,92.91,0,23.24,LOW_RISK,HIGH
47.26,10.23,28.91,54.73,0,51.12,MEDIUM_RISK,MEDIUM
14.94,13.73,33.75,34.0,0,21.8,LOW_RISK,HIGH
13.91,4.65,26.18,40.15,0,11.92,LOW_RISK,HIGH
27.18,5.89,18.57,63.14,0,23.48,LOW_RISK,HIGH
10.87,13.65,23.48,98.85,0,34.2,LOW_RISK,HIGH
23.07,16.12,28.99,81.58,0,39.58,MEDIUM_RISK,MEDIUM
45.05,13.94,24.41,49.38,0,54.11,MEDIUM_RISK,MEDIUM
25.55,6.39,40.37,38.58,0,20.92,LOW_RISK,HIGH
5.79,5.18,17.15,59.61,0,12.07,LOW_RISK,HIGH
23.81,4.56,15.74,58.09,0,20.01,LOW_RISK,HIGH
11.52,7.18,28.53,28.52,0,10.89,LOW_RISK,HIGH
18.95,6.24,29.95,55.18,0,17.59,LOW_RISK,HIGH
58.01,1.26,29.04,40.57,0,30.61,LOW_RISK,HIGH
18.23,6.82,15.13,83.5,0,36.73,MEDIUM_RISK,MEDIUM
80.0,16.81,27.52,57.08,1,80.6,HIGH_RISK,LOW
12.36,6.69,31.61,42.43,0,7.23,LOW_RISK,HIGH
22.11,1.23,35.04,42.85,0,19.05,LOW_RISK,HIGH
5.35,9.2,20.65,44.31,0,21.44,LOW_RISK,HIGH
18.12,13.73,19.07,97.96,0,46.95,MEDIUM_RISK,MEDIUM
16.24,13.78,28.9,74.61,0,28.24,LOW_RISK,HIGH
6.11,7.6,19.79,39.26,0,14.97,LOW_RISK,HIGH
19.84,5.83,31.18,20.0,0,22.71,LOW_RISK,HIGH
40.9,16.4,25.63,100.0,1,73.13,HIGH_RISK,LOW
6.17,14.35,22.72,100.0,0,36.03,MEDIUM_RISK,MEDIUM
17.7,8.9,25.92,52.61,0,36.71,MEDIUM_RISK,MEDIUM
28.75,23.14,32.39,36.82,1,58.99,HIGH_RISK,LOW
6.94,4.21,18.1,52.49,0,10.25,LOW_RISK,HIGH
38.86,1.18,34.6,40.2,0,29.88,LOW_RISK,HIGH
7.7,17.71,24.05,72.93,1,49.17,MEDIUM_RISK,MEDIUM
27.05,11.47,28.31,54.61,0,27.52,LOW_RISK,HIGH
8.96,7.33,41.85,46.25,0,13.36,LOW_RISK,HIGH
14.44,0.84,23.92,51.85,0,12.39,LOW_RISK,HIGH
40.21,3.57,26.09,100.0,1,54.27,MEDIUM_RISK,MEDIUM
22.56,2.23,37.96,69.33,0,28.63,LOW_RISK,HIGH
51.33,1.84,10.22,85.66,0,43.07,MEDIUM_RISK,MEDIUM
32.07,10.61,42.1,71.66,0,51.64,MEDIUM_RISK,MEDIUM
13.67,3.53,33.46,68.82,0,11.65,LOW_RISK,HIGH
8.51,5.0,22.73,60.47,0,18.72,LOW_RISK,HIGH
29.92,2.39,16.11,89.62,0,35.13,MEDIUM_RISK,MEDIUM
19.43,2.43,25.4,75.95,0,30.13,LOW_RISK,HIGH
12.75,11.39,18.61,82.81,0,36.0,MEDIUM_RISK,MEDIUM
3.54,6.24,17.16,61.94,0,23.36,LOW_RISK,HIGH
22.56,1.95,38.4,56.26,0,27.09,LOW_RISK,HIGH
45.47,5.18,12.02,80.56,0,45.74,MEDIUM_RISK,MEDIUM
58.19,29.59,27.12,85.17,0,65.83,HIGH_RISK,LOW
25.15,7.27,40.96,44.35,0,19.86,LOW_RISK,HIGH
37.71,7.69,28.11,70.81,0,41.06,MEDIUM_RISK,MEDIUM
18.17,4.91,30.19,73.64,0,22.92,LOW_RISK,HIGH
16.52,11.95,6.5,32.32,0,34.57,LOW_RISK,HIGH
12.63,3.27,34.2,53.86,0,19.08,LOW_RISK,HIGH
35.92,18.17,28.13,45.06,1,60.74,HIGH_RISK,LOW
27.13,2.95,38.02,86.84,0,39.43,MEDIUM_RISK,MEDIUM
34.57,3.81,18.92,75.96,0,40.8,MEDIUM_RISK,MEDIUM
18.58,16.69,22.85,100.0,0,43.89,MEDIUM_RISK,MEDIUM
21.17,5.79,31.07,48.35,0,20.97,LOW_RISK,HIGH
19.2,12.71,23.54,78.26,0,32.25,LOW_RISK,HIGH
16.13,25.98,20.67,99.88,1,72.45,HIGH_RISK,LOW
10.99,4.46,29.74,57.64,0,14.04,LOW_RISK,HIGH
38.87,8.49,32.2,86.89,0,55.74,HIGH_RISK,LOW
23.29,0.83,28.61,30.76,0,10.65,LOW_RISK,HIGH
13.22,3.68,45.0,77.77,0,20.06,LOW_RISK,HIGH
54.5,24.86,44.62,76.52,1,76.02,HIGH_RISK,LOW
20.48,8.57,31.36,75.88,0,39.51,MEDIUM_RISK,MEDIUM
65.72,4.95,7.33,45.29,1,64.9,HIGH_RISK,LOW
32.63,4.37,29.28,50.48,0,38.42,MEDIUM_RISK,MEDIUM
19.36,6.02,23.78,52.3,0,25.67,LOW_RISK,HIGH
5.89,14.29,27.69,80.65,0,33.32,LOW_RISK,HIGH
7.17,5.67,17.49,20.0,0,10.91,LOW_RISK,HIGH
54.5,11.46,22.69,99.74,1,72.46,HIGH_RISK,LOW
16.01,4.25,26.82,61.51,0,27.94,LOW_RISK,HIGH
17.21,10.07,34.62,85.32,0,39.26,MEDIUM_RISK,MEDIUM
12.12,4.5,34.0,60.54,0,19.71,LOW_RISK,HIGH
45.47,6.99,16.82,66.55,0,48.98,MEDIUM_RISK,MEDIUM
68.78,2.66,34.62,75.62,1,67.71,HIGH_RISK,LOW
11.74,5.11,22.61,61.35,0,16.24,LOW_RISK,HIGH
27.91,23.68,26.13,26.25,0,41.04,MEDIUM_RISK,MEDIUM
11.15,6.53,22.3,81.69,0,21.41,LOW_RISK,HIGH
21.44,5.22,36.8,48.71,0,26.99,LOW_RISK,HIGH
17.26,4.43,22.89,73.16,0,24.08,LOW_RISK,HIGH
22.86,6.43,28.23,63.98,0,21.13,LOW_RISK,HIGH
10.13,13.07,23.11,44.62,0,15.24,LOW_RISK,HIGH
48.7,8.39,22.55,90.99,1,78.41,HIGH_RISK,LOW
38.91,18.38,29.56,70.71,0,50.62,MEDIUM_RISK,MEDIUM
28.78,3.4,29.81,65.63,0,22.71,LOW_RISK,HIGH
15.72,1.16,23.23,66.46,0,14.54,LOW_RISK,HIGH
5.85,10.42,32.91,41.27,0,25.21,LOW_RISK,HIGH
6.63,11.21,31.51,70.7,0,18.22,LOW_RISK,HIGH
20.53,6.09,28.04,85.35,0,37.73,MEDIUM_RISK,MEDIUM
30.71,3.68,14.47,57.5,0,40.44,MEDIUM_RISK,MEDIUM
24.26,1.31,31.0,46.1,0,21.6,LOW_RISK,HIGH
32.24,9.22,18.11,81.23,0,51.36,MEDIUM_RISK,MEDIUM
22.17,12.77,26.69,97.68,0,40.57,MEDIUM_RISK,MEDIUM
45.0,3.2,32.28,75.52,1,57.99,HIGH_RISK,LOW
25.79,9.85,25.87,82.64,0,35.4,MEDIUM_RISK,MEDIUM
58.82,4.12,32.65,66.92,0,42.56,MEDIUM_RISK,MEDIUM
7.82,11.83,26.59,95.58,0,36.25,MEDIUM_RISK,MEDIUM
21.69,15.39,24.21,87.75,1,70.26,HIGH_RISK,LOW
29.12,3.67,36.55,100.0,0,31.39,LOW_RISK,HIGH
3.97,4.14,26.7,81.66,0,20.2,LOW_RISK,HIGH
17.61,5.17,35.09,76.32,0,38.06,MEDIUM_RISK,MEDIUM
68.01,13.67,17.83,81.73,1,80.16,HIGH_RISK,LOW
41.26,6.18,5.97,45.29,1,56.76,HIGH_RISK,LOW
26.66,12.59,18.11,79.65,0,35.09,MEDIUM_RISK,MEDIUM
41.07,4.33,29.88,75.17,0,39.93,MEDIUM_RISK,MEDIUM
52.2,5.26,32.87,62.19,1,61.27,HIGH_RISK,LOW
15.6,1.64,35.02,62.32,0,12.55,LOW_RISK,HIGH
6.03,4.0,24.83,30.47,0,12.53,LOW_RISK,HIGH
13.94,7.39,27.69,100.0,0,22.15,LOW_RISK,HIGH
10.38,8.5,29.28,90.15,0,33.96,LOW_RISK,HIGH
76.42,10.89,32.22,36.47,0,63.44,HIGH_RISK,LOW
13.42,4.09,25.57,27.41,0,16.19,LOW_RISK,HIGH
5.7,7.11,16.89,100.0,1,43.29,MEDIUM_RISK,MEDIUM
38.94,0.36,31.44,82.02,0,36.49,MEDIUM_RISK,MEDIUM
3.03,23.48,38.98,51.41,1,48.59,MEDIUM_RISK,MEDIUM
24.53,14.6,36.9,80.81,0,30.89,LOW_RISK,HIGH
50.73,4.32,17.55,99.9,1,66.7,HIGH_RISK,LOW
43.11,8.59,31.23,83.8,0,44.5,MEDIUM_RISK,MEDIUM
52.19,15.91,25.51,56.93,1,71.15,HIGH_RISK,LOW
30.37,16.3,24.79,40.86,0,48.32,MEDIUM_RISK,MEDIUM
16.0,4.51,26.07,53.82,0,24.59,LOW_RISK,HIGH
35.0,26.07,28.42,85.47,1,80.52,HIGH_RISK,LOW
12.33,4.51,30.53,41.17,0,12.23,LOW_RISK,HIGH
16.12,2.5,30.95,59.65,0,22.32,LOW_RISK,HIGH
3.94,8.47,31.31,39.35,0,21.07,LOW_RISK,HIGH
45.06,14.3,23.49,94.54,0,61.46,HIGH_RISK,LOW
69.16,7.67,25.63,74.1,0,53.62,MEDIUM_RISK,MEDIUM
8.52,5.58,22.38,72.59,0,23.01,LOW_RISK,HIGH
7.04,1.32,32.16,36.37,0,3.17,LOW_RISK,HIGH
36.09,18.79,34.38,75.87,0,67.31,HIGH_RISK,LOW
13.97,11.23,19.09,45.36,0,19.09,LOW_RISK,HIGH
6.13,0.77,30.45,28.97,0,4.65,LOW_RISK,HIGH
4.78,5.07,23.7,53.27,0,14.06,LOW_RISK,HIGH
16.25,5.45,33.99,35.8,0,19.96,LOW_RISK,HIGH
9.14,7.02,28.4,75.9,0,14.41,LOW_RISK,HIGH
43.25,5.95,45.0,28.27,1,53.59,MEDIUM_RISK,MEDIUM
7.89,2.02,34.51,79.89,0,27.77,LOW_RISK,HIGH
11.28,15.81,34.07,90.62,1,58.76,HIGH_RISK,LOW
37.4,4.36,23.44,53.56,0,33.17,LOW_RISK,HIGH
18.51,8.69,31.24,46.94,0,25.56,LOW_RISK,HIGH
52.75,4.83,23.94,43.99,1,50.82,MEDIUM_RISK,MEDIUM
34.36,3.71,31.77,81.33,0,41.91,MEDIUM_RISK,MEDIUM
7.76,8.34,21.33,69.52,0,25.99,LOW_RISK,HIGH
7.36,5.17,22.15,40.58,0,15.47,LOW_RISK,HIGH
38.51,9.0,25.67,80.33,0,50.87,MEDIUM_RISK,MEDIUM
25.18,6.98,31.63,100.0,0,34.98,LOW_RISK,HIGH
36.22,4.83,16.11,49.88,0,32.39,LOW_RISK,HIGH
17.45,3.78,25.96,75.63,0,27.52,LOW_RISK,HIGH
12.94,1.21,19.95,64.09,0,5.1,LOW_RISK,HIGH
49.1,1.53,35.76,71.85,0,43.95,MEDIUM_RISK,MEDIUM
33.45,8.14,34.44,71.96,0,49.82,MEDIUM_RISK,MEDIUM
11.99,2.36,23.97,51.63,0,10.98,LOW_RISK,HIGH
9.18,4.89,20.1,77.58,0,17.09,LOW_RISK,HIGH
40.61,3.58,30.4,26.83,0,36.89,MEDIUM_RISK,MEDIUM
20.83,6.07,24.09,97.1,1,43.47,MEDIUM_RISK,MEDIUM
6.04,1.17,22.54,98.44,0,16.94,LOW_RISK,HIGH
27.96,0.96,12.93,66.35,0,21.16,LOW_RISK,HIGH
49.74,6.54,15.32,74.17,1,64.45,HIGH_RISK,LOW
9.9,6.22,28.62,25.71,0,8.49,LOW_RISK,HIGH
24.74,11.22,33.17,75.93,0,34.38,LOW_RISK,HIGH
17.51,16.92,25.06,83.0,0,48.0,MEDIUM_RISK,MEDIUM
13.85,3.22,28.93,39.32,0,14.61,LOW_RISK,HIGH
35.89,5.95,27.38,54.92,0,34.96,LOW_RISK,HIGH
6.5,4.66,18.43,65.0,0,21.23,LOW_RISK,HIGH
38.96,2.18,23.11,58.31,0,34.94,LOW_RISK,HIGH
8.82,1.77,16.59,75.1,0,4.9,LOW_RISK,HIGH
19.0,4.01,17.44,70.0,0,26.56,LOW_RISK,HIGH
15.78,4.82,30.57,61.91,0,29.73,LOW_RISK,HIGH
16.21,3.46,17.63,99.76,1,50.38,MEDIUM_RISK,MEDIUM
17.03,12.15,28.5,60.41,0,32.19,LOW_RISK,HIGH
40.31,1.04,20.41,85.71,0,37.87,MEDIUM_RISK,MEDIUM
44.11,6.9,13.06,61.0,1,48.06,MEDIUM_RISK,MEDIUM
6.26,7.15,35.71,47.12,0,17.24,LOW_RISK,HIGH
27.1,6.65,34.65,83.8,0,32.1,LOW_RISK,HIGH
36.12,10.7,22.8,86.58,0,55.15,HIGH_RISK,LOW
19.83,2.51,34.32,66.02,0,22.19,LOW_RISK,HIGH
33.81,2.68,29.71,100.0,0,49.77,MEDIUM_RISK,MEDIUM
18.85,5.48,31.78,72.43,0,25.3,LOW_RISK,HIGH
26.75,3.58,28.7,65.56,1,35.45,MEDIUM_RISK,MEDIUM
16.15,0.22,18.36,100.0,0,25.04,LOW_RISK,HIGH
76.72,5.51,17.11,65.33,0,49.21,MEDIUM_RISK,MEDIUM
4.21,2.9,36.57,83.19,0,23.16,LOW_RISK,HIGH
17.0,9.11,32.53,71.18,0,32.54,LOW_RISK,HIGH
49.81,8.85,24.4,51.37,0,46.2,MEDIUM_RISK,MEDIUM
25.41,3.14,22.09,76.61,1,46.11,MEDIUM_RISK,MEDIUM
9.4,4.82,29.85,62.08,0,17.35,LOW_RISK,HIGH
59.14,0.89,32.9,57.05,1,53.22,MEDIUM_RISK,MEDIUM
18.99,6.42,38.23,68.66,0,29.33,LOW_RISK,HIGH
25.13,1.32,31.85,50.91,0,12.21,LOW_RISK,HIGH
10.42,3.01,35.62,80.54,0,24.52,LOW_RISK,HIGH
10.27,1.2,25.62,67.33,0,10.29,LOW_RISK,HIGH
24.92,2.49,35.28,68.99,0,20.57,LOW_RISK,HIGH
20.18,19.35,25.29,32.86,1,57.78,HIGH_RISK,LOW
12.23,2.21,38.22,54.14,0,23.31,LOW_RISK,HIGH
9.89,1.15,34.56,47.87,0,5.96,LOW_RISK,HIGH
26.09,5.81,17.41,98.84,0,36.65,MEDIUM_RISK,MEDIUM
21.09,9.18,36.94,64.32,0,30.62,LOW_RISK,HIGH
29.15,2.56,29.68,65.08,0,24.48,LOW_RISK,HIGH
33.99,33.97,35.83,57.47,0,53.92,MEDIUM_RISK,MEDIUM
5.01,5.06,26.87,68.48,0,17.72,LOW_RISK,HIGH
17.0,21.51,20.13,70.55,1,53.74,MEDIUM_RISK,MEDIUM
23.73,4.01,31.14,31.08,0,21.66,LOW_RISK,HIGH
44.05,5.35,32.2,53.2,1,52.92,MEDIUM_RISK,MEDIUM
80.0,0.77,41.9,63.67,0,42.63,MEDIUM_RISK,MEDIUM
2.57,5.51,41.58,61.01,0,25.23,LOW_RISK,HIGH
44.14,0.58,13.34,52.9,0,27.14,LOW_RISK,HIGH
28.44,7.46,44.07,61.31,0,22.48,LOW_RISK,HIGH
8.17,1.22,33.63,23.82,0,3.86,LOW_RISK,HIGH
55.98,10.33,17.53,48.51,1,62.59,HIGH_RISK,LOW
45.82,2.47,27.14,50.81,0,37.33,MEDIUM_RISK,MEDIUM
8.37,1.2,22.91,74.15,0,5.12,LOW_RISK,HIGH
22.35,13.12,32.37,44.58,0,36.98,MEDIUM_RISK,MEDIUM
38.22,14.85,25.55,86.59,1,72.11,HIGH_RISK,LOW
21.02,3.35,25.85,99.62,0,29.91,LOW_RISK,HIGH
49.97,19.67,22.76,100.0,1,81.33,HIGH_RISK,LOW
39.21,3.9,25.95,83.47,0,35.07,MEDIUM_RISK,MEDIUM
5.0,0.97,27.45,67.87,0,6.62,LOW_RISK,HIGH
58.21,10.68,29.85,94.71,0,57.7,HIGH_RISK,LOW
42.43,11.32,16.06,42.67,0,41.47,MEDIUM_RISK,MEDIUM
